uniqueID	drugName	review	date
64244	Sertraline	"I switched from Pristiq which was keeping me up at night. My initial dose was 50 mg. it was hell the first week: crying spells panick attacks but my doc promised it will improve. After I bumped it up to 100 mg the hell got worse; panick attacks&amp; anxiety were unbearable but I kept telling myself to stick with it. So, I did until the end of week 2 on higher dose when I was hospitalized with seizures due to serotonin syndrome. Still taking Ativan 1 mg every 5-6 hours for seizures. Not a good experience."	14-Nov-16
63962	Sertraline	"I was put on 50mg daily, but didn&#039;t notice any change so I was increased to 100mg to deal with depression. It was horrendous and the first 6 weeks I suffered terrible nightmares and night sweats, became even more irate, anxious and upset and had suicidal thoughts. All advice outlets told me to continue for three months to see how I felt, only to find after 6 weeks I felt numb and emotionless, getting no pleasure or satisfaction from daily activities. This was not the medication for me and essentially made me feel worse."	6-Jul-17
128281	Phentermine	"I have been struggling with my weight for a few years now.  I was more and more depressed and my anxiety was through the roof with all the weight I was gaining.  My doctor offered me phentermine and because of all of the things I have heard about it I said no.  About 6 months went by and I was continuing to gain weight.  I finally gave in and decided to give it a try.  Thank goodness I decided to try it for myself and not listen to what I had heard.  I was very afraid to try it because I do have major anxiety.  I tired it on a Sunday when I didn&#039;t have to be at work.  It was such a great decision.  I have not experienced any of the side effects except my breath isn&#039;t the greatest.  I have been taking it for almost 2 months.  It has helped me lose weight"	15-Jan-16
63984	Sertraline	"Hi all been on this medication for over 4 weeks and have never felt so bad. Stomach aches and diarrhea. Sickness all day, dizziness, tight chest tired all day and sweating like crazy. Its been terrible. I can&#039;t take it anymore. I&#039;m on 50 mg for depression and anxiety. I just want to be happy and not stressed. I don&#039;t smoke or drink. I&#039;m a size 12. 44 year old lady"	19-Jun-17
142037	Escitalopram	"Lexapro is a good anti-depressant (I was perscribed this drug for anxiety but felt very positive after about two weeks). That being said, in my opinion it did more for my un-diagnosed depression then for my diagnosed anxiety, which is the reason for the perscription. I did rate this product a 9/10 though, because like I said it seems to be a great anti-depressant."	22-Nov-08
96816	Ambien	"I&#039;m a 19 year old female and I suffer from insomnia. I talked to my doctor about my horrid sleeping habits. I have a rough time falling asleep and when I do I only get about an hour of sleep. His first thought was to prescribe a 5mg dose of ambien. I was shocked as my knowledge of the drug was that it had a heavy impact and could cause you to not remember the night you took it. When I got home that night I got ready for bed, took the dose, and laid down. After an hour or so it finally kicked in but all it did was give me a sense of not being in the correct mindset. Just being a bit off. It didn&#039;t help me fall asleep whatsoever. In fact it caused me to remain alert and awake. My results were the complete opposite of its intended use."	1-Nov-16
97240	Ambien	"I have trouble staying asleep. I wake every night anywhere from between 12:00 a.m. to 3:00 a.m. and am up for the rest of the night. This medicine helped me sleep, but also made me very depressed.  It made me very angry and upset most of the time. I took this for about 3 months, until I got to the point that there was something very wrong with me and it was the medicine.  "	27-Jul-09
128909	Phentermine	"I have been on Phentermine for 66 days, take 37.5 mg/day, and lost 10 lbs. However as of tomorrow I will stop taking it. It has caused a very negative change in my thoughts &amp; personality &amp; causes huge mood swings. After being on it for 2 weeks I started noticing I was super sensitive, however blamed it on PMS at the time. It hasn&#039;t gotten better though. I have been irritable, angry, restless, &amp; just general feelings of sadness. The past couple days I also have been noticing &quot;flashes&quot; of something dark on the floor out of the corner of my eye but when I look in that direction nothing is there. When I read these are rare side effects I decided I need to stop taking it."	19-May-14
97120	Ambien	"I&#039;ve been using Ambien (10mg) for about 2 months and it works great. I suggest going straight to bed after taking it. Also, give yourself 7-8 hours of time to sleep. Ambien knocks me out in 15 minutes and I sleep about 9 hours. Feel great when I wake up. I can&#039;t turn my mind off when I go to bed so it has been a big help. I&#039;m 54 and this is the 1st medicine I&#039;ve taken on a regular basis so I was nervous about taking Ambien at first. It has been great."	22-Oct-11
127979	Phentermine	"Took my first dose this morning! I&#039;m feeling super good about phen. I&#039;m hoping to lose 60lbs. I&#039;m 5&#039;10 and 227lbs!"	18-Oct-16
96267	Sertraline	"I&#039;ve been taking Zoloft 100mg for about 6 months now, it really has changed my life. Before medication, I wasn&#039;t leaving the house, had very little social contact and my anxiety was through the roof. Zoloft has been amazing for me, my mood has improved and I&#039;m getting out of the house and keeping in touch with friends and family. I still have my bad days and also feel groggy most mornings but other than that I&#039;ve had great results while taking Zoloft."	8-Apr-11
71843	Tramadol	"I also had suffered as a child with the leg movement ,also was told growing pains,and as an adult as I still had it I would pour alcohol on it an take Tylenol an in 20 minutes it was gone,an didn&#039;t come back for a few days,as I got older this has gotten so much worse ,an if you ever need a Benadryl pill lord help you cause it intenseifies  the problem ten fold the tramadol helps a lot two pills a night use to be three, but now I&#039;m on buspirone for serotonin levels, an read that tramadol raises the seratonin,that&#039;s why I take only two now but it still works good to control the rls"	22-Mar-16
64563	Sertraline	"This med works for anxiety but....I have been on sooo many meds.  I need it more for anxiety than depression and that is why I chose Zoloft.  It does work for the anxiety only.  Problem after taking it for a couple years is my sleep is so disrupted, I clench my jaw so bad that when I wake up I have headaches, as well as my body.  I find myself all clenched up in a ball and then my body is sore from being tense, and feel foggy headed.  Newest problem is memory issues.  I guess it is this meds.  The sex was affected some... no weight gain.  Of course when you start any medicine, you have the normal, sweating, nauseous, dray mouth, but those things go away.  You have to give all medicines time to work!!!  I am going to wean off &amp; onto Cymbalta"	3-Mar-16
