statecode	adj_ccid	adj_vanid	datecanvassed	canvasser_id	contact_type	contact_result	presidential_id
FL	818827987	907034972	2016-09-07 00:00:00	128492068	Walk	Canvassed	1 Strong Clinton
FL	818827991	907078916	2016-09-07 00:00:00	1201857	Walk	Canvassed	1 Strong Clinton
FL	818827995	907120916	2016-09-07 00:00:00		Walk	Canvassed	3 Undecided
FL	818828010	907256506	2016-09-07 00:00:00	1206295	Walk	Canvassed	1 Strong Clinton
FL	818828027	907396537	2016-09-07 00:00:00	1203480	Walk	Canvassed	1 Strong Clinton
FL	818828033	907734231	2016-09-07 00:00:00	1190538	Walk	Canvassed	1 Strong Clinton
FL	818828044	908304708	2016-09-07 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818828050	910833631	2016-09-07 00:00:00	1192249	Walk	Canvassed	1 Strong Clinton
FL	818828053	910998787	2016-09-07 00:00:00	1193974	Walk	Canvassed	1 Strong Clinton
FL	818828076	913063132	2016-09-07 00:00:00	1171420	Walk	Canvassed	1 Strong Clinton
FL	818828407	918235765	2016-09-07 00:00:00	1204977	Walk	Canvassed	4 Lean Trump
FL	818828408	918433280	2016-09-07 00:00:00	1203479	Walk	Canvassed	3 Undecided
FL	818828108	918775078	2016-09-07 00:00:00	1206298	Walk	Canvassed	1 Strong Clinton
FL	818828115	919657302	2016-09-07 00:00:00	1214586	Walk	Canvassed	1 Strong Clinton
FL	818828414	920246399	2016-09-07 00:00:00	1204977	Walk	Canvassed	3 Undecided
FL	818828148	921305088	2016-09-07 00:00:00	1203481	Walk	Canvassed	1 Strong Clinton
FL	818828165	922913334	2016-09-07 00:00:00	1205773	Walk	Canvassed	1 Strong Clinton
FL	818828172	923114815	2016-09-07 00:00:00	1204975	Walk	Canvassed	1 Strong Clinton
FL	818828174	923372786	2016-09-07 00:00:00	1192249	Walk	Canvassed	1 Strong Clinton
FL	818828187	924057596	2016-09-07 00:00:00	1179950	Walk	Canvassed	1 Strong Clinton
FL	818823271	924091603	2016-09-07 00:00:00	128492004	Walk	Canvassed	1 Strong Clinton
FL	818828190	924160811	2016-09-07 00:00:00	1214046	Walk	Canvassed	1 Strong Clinton
FL	818828438	924984098	2016-09-07 00:00:00	1190542	Walk	Canvassed	3 Undecided
FL	818823062	926881619	2016-09-07 00:00:00	1201852	Walk	Canvassed	1 Strong Clinton
FL	818828253	926951500	2016-09-07 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818828256	926965796	2016-09-07 00:00:00		Walk	Canvassed	2 Lean Clinton
FL	818828459	927099462	2016-09-07 00:00:00	128492068	Walk	Canvassed	3 Undecided
FL	818828268	927174715	2016-09-07 00:00:00	1192249	Walk	Canvassed	1 Strong Clinton
FL	818828274	927359829	2016-09-07 00:00:00	1171423	Walk	Canvassed	1 Strong Clinton
FL	818828287	927608276	2016-09-07 00:00:00	1190997	Walk	Canvassed	1 Strong Clinton
FL	818828292	927722989	2016-09-07 00:00:00	1192034	Walk	Canvassed	1 Strong Clinton
FL	818828316	928154133	2016-09-07 00:00:00	1202523	Walk	Canvassed	1 Strong Clinton
FL	818828321	928212762	2016-09-07 00:00:00	1201857	Walk	Canvassed	2 Lean Clinton
FL	818828332	928419782	2016-09-07 00:00:00		Walk	Canvassed	2 Lean Clinton
FL	818823300	928463620	2016-09-07 00:00:00	128492086	Walk	Canvassed	2 Lean Clinton
FL	818644698	920328699	2016-09-01 00:00:00	128485742	Walk	Canvassed	1 Strong Clinton
FL	818646171	928833602	2016-09-01 15:14:00	1171365	Phone	Canvassed	3 Undecided
FL	818646664	916837393	2016-09-01 16:23:00	1203481	Phone	Canvassed	1 Strong Clinton
FL	818646950	928015774	2016-09-01 17:00:00	1192033	Phone	Canvassed	4 Lean Trump
FL	818646955	916535813	2016-09-01 17:01:00	890176	Phone	Canvassed	1 Strong Clinton
FL	818647072	900961100	2016-09-01 17:16:00	1204413	Phone	Canvassed	1 Strong Clinton
FL	818647118	919657277	2016-09-01 17:19:00	1192033	Phone	Canvassed	7 Strong Johnson
FL	818647237	927730080	2016-09-01 17:35:00	1192264	Phone	Canvassed	1 Strong Clinton
FL	818648045	905329039	2016-09-01 19:31:00	1214050	Phone	Canvassed	5 Strong Trump
FL	818648573	905372445	2016-09-01 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818648632	905299023	2016-09-01 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818648663	905641373	2016-09-01 20:53:00	1192249	Phone	Canvassed	5 Strong Trump
FL	818758302	905469390	2016-09-03 00:00:00	1214046	Walk	Canvassed	3 Undecided
FL	818648900	901168941	2016-09-01 00:00:00	1201852	Walk	Canvassed	1 Strong Clinton
FL	818648905	904063403	2016-09-01 00:00:00	1190997	Walk	Canvassed	1 Strong Clinton
FL	818648921	904572369	2016-09-01 00:00:00	1190995	Walk	Canvassed	1 Strong Clinton
FL	818648923	904681541	2016-09-01 00:00:00	1205773	Walk	Canvassed	1 Strong Clinton
FL	818648925	904819398	2016-09-01 00:00:00	1191003	Walk	Canvassed	1 Strong Clinton
FL	818648943	905624142	2016-09-01 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818648946	906933733	2016-09-01 00:00:00	1203480	Walk	Canvassed	1 Strong Clinton
FL	818648948	907069998	2016-09-01 00:00:00	1203480	Walk	Canvassed	1 Strong Clinton
FL	818648954	907171476	2016-09-01 00:00:00	1203479	Walk	Canvassed	2 Lean Clinton
FL	818648975	907766405	2016-09-01 00:00:00	1204975	Walk	Canvassed	1 Strong Clinton
FL	818648985	908091323	2016-09-01 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818648987	908129719	2016-09-01 00:00:00	1204975	Walk	Canvassed	1 Strong Clinton
FL	818648991	908262753	2016-09-01 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818649000	911251977	2016-09-01 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818649028	916804514	2016-09-01 00:00:00	1190538	Walk	Canvassed	2 Lean Clinton
FL	818649053	920327209	2016-09-01 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818648719	920646555	2016-09-01 00:00:00	1191003	Walk	Canvassed	3 Undecided
FL	818647440	920686007	2016-09-01 00:00:00	1206298	Walk	Canvassed	1 Strong Clinton
FL	818649061	920728700	2016-09-01 00:00:00	1204977	Walk	Canvassed	1 Strong Clinton
FL	818649068	920838287	2016-09-01 00:00:00	1206295	Walk	Canvassed	1 Strong Clinton
FL	818649246	921096477	2016-09-01 00:00:00	1204975	Walk	Canvassed	3 Undecided
FL	818649081	922899585	2016-09-01 00:00:00	1202526	Walk	Canvassed	2 Lean Clinton
FL	818649108	926348964	2016-09-01 00:00:00	1204977	Walk	Canvassed	1 Strong Clinton
FL	818649120	926923459	2016-09-01 00:00:00	1203480	Walk	Canvassed	2 Lean Clinton
FL	818649122	926932688	2016-09-01 00:00:00	1203479	Walk	Canvassed	2 Lean Clinton
FL	818647700	927413106	2016-09-01 00:00:00	1171420	Walk	Canvassed	3 Undecided
FL	818649143	927702462	2016-09-01 00:00:00	1202526	Walk	Canvassed	1 Strong Clinton
FL	818649269	927911192	2016-09-01 00:00:00	1206295	Walk	Canvassed	3 Undecided
FL	818649156	928075532	2016-09-01 00:00:00	1193974	Walk	Canvassed	1 Strong Clinton
FL	818651416	900815072	2016-09-01 00:00:00	1201856	Walk	Canvassed	1 Strong Clinton
FL	818651430	901255194	2016-09-01 00:00:00	1201853	Walk	Canvassed	1 Strong Clinton
FL	818651434	901373529	2016-09-01 00:00:00		Walk	Canvassed	3 Undecided
FL	818651455	904698253	2016-09-01 00:00:00	1171365	Walk	Canvassed	1 Strong Clinton
FL	818651462	904921306	2016-09-01 00:00:00	1188956	Walk	Canvassed	1 Strong Clinton
FL	818651472	905169184	2016-09-01 00:00:00	1188956	Walk	Canvassed	1 Strong Clinton
FL	818651495	907247285	2016-09-01 00:00:00	1171393	Walk	Canvassed	1 Strong Clinton
FL	818651514	908017447	2016-09-01 00:00:00	1190540	Walk	Canvassed	1 Strong Clinton
FL	818651553	916163396	2016-09-01 00:00:00	1202435	Walk	Canvassed	1 Strong Clinton
FL	818651559	918207229	2016-09-01 00:00:00	1191005	Walk	Canvassed	2 Lean Clinton
FL	818651736	919758219	2016-09-01 00:00:00	1188954	Walk	Canvassed	3 Undecided
FL	818651578	920509534	2016-09-01 00:00:00	1188951	Walk	Canvassed	1 Strong Clinton
FL	818648301	921182670	2016-09-01 00:00:00	1171365	Walk	Canvassed	2 Lean Clinton
FL	818651594	923380331	2016-09-01 00:00:00	1202435	Walk	Canvassed	1 Strong Clinton
FL	818651741	923512922	2016-09-01 00:00:00	1171365	Walk	Canvassed	3 Undecided
FL	818651598	923725051	2016-09-01 00:00:00	1171374	Walk	Canvassed	1 Strong Clinton
FL	818651751	927144017	2016-09-01 00:00:00	1202525	Walk	Canvassed	3 Undecided
FL	818644696	914349518	2016-09-01 00:00:00	128485742	Walk	Canvassed	1 Strong Clinton
FL	818644967	928411617	2016-09-01 12:49:00	1194028	Phone	Canvassed	3 Undecided
FL	818646813	927464165	2016-09-01 16:39:00	1192033	Phone	Canvassed	1 Strong Clinton
FL	818646862	904780322	2016-09-01 16:45:00	1179950	Phone	Canvassed	1 Strong Clinton
FL	818647714	927325054	2016-09-01 18:54:00	890176	Phone	Canvassed	2 Lean Clinton
FL	818648181	912467841	2016-09-01 19:44:00	1192268	Phone	Canvassed	1 Strong Clinton
FL	818647444	901408318	2016-09-01 00:00:00	1206298	Walk	Canvassed	1 Strong Clinton
FL	818648910	904153436	2016-09-01 00:00:00	1202526	Walk	Canvassed	1 Strong Clinton
FL	818648918	904430891	2016-09-01 00:00:00	1190995	Walk	Canvassed	1 Strong Clinton
FL	818649181	906954952	2016-09-01 00:00:00	1206295	Walk	Canvassed	3 Undecided
FL	818648949	907076553	2016-09-01 00:00:00	1203480	Walk	Canvassed	1 Strong Clinton
FL	818649215	908316483	2016-09-01 00:00:00	1204977	Walk	Canvassed	3 Undecided
FL	818648997	908353064	2016-09-01 00:00:00	1204975	Walk	Canvassed	1 Strong Clinton
FL	818649218	911681802	2016-09-01 00:00:00	1204977	Walk	Canvassed	3 Undecided
FL	818649012	912781172	2016-09-01 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818649014	912895387	2016-09-01 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818649232	915973070	2016-09-01 00:00:00	1206295	Walk	Canvassed	3 Undecided
FL	818647406	918421215	2016-09-01 00:00:00	1206298	Walk	Canvassed	1 Strong Clinton
FL	818649040	918547329	2016-09-01 00:00:00	1204977	Walk	Canvassed	1 Strong Clinton
FL	818648695	918627416	2016-09-01 00:00:00	1193974	Walk	Canvassed	1 Strong Clinton
FL	818649241	920347932	2016-09-01 00:00:00	1204982	Walk	Canvassed	3 Undecided
FL	818649074	921311835	2016-09-01 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818649101	924210374	2016-09-01 00:00:00	1190538	Walk	Canvassed	2 Lean Clinton
FL	818649130	927166470	2016-09-01 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818649141	927616432	2016-09-01 00:00:00	1204977	Walk	Canvassed	1 Strong Clinton
FL	818649157	928079051	2016-09-01 00:00:00	1190538	Walk	Canvassed	1 Strong Clinton
FL	818649164	928343450	2016-09-01 00:00:00	1204977	Walk	Canvassed	1 Strong Clinton
FL	818647461	928416790	2016-09-01 00:00:00	1206298	Walk	Canvassed	1 Strong Clinton
FL	818651427	901175734	2016-09-01 00:00:00	1204634	Walk	Canvassed	3 Undecided
FL	818651438	903416177	2016-09-01 00:00:00	1201867	Walk	Canvassed	2 Lean Clinton
FL	818651449	904418665	2016-09-01 00:00:00	1191006	Walk	Canvassed	1 Strong Clinton
FL	818651713	905225709	2016-09-01 00:00:00	1192264	Walk	Canvassed	3 Undecided
FL	818648693	907257231	2016-09-01 00:00:00	1201859	Walk	Canvassed	3 Undecided
FL	818651508	907892657	2016-09-01 00:00:00	1190536	Walk	Canvassed	1 Strong Clinton
FL	818651544	912264018	2016-09-01 00:00:00	1194011	Walk	Canvassed	1 Strong Clinton
FL	818651565	918569786	2016-09-01 00:00:00	1201867	Walk	Canvassed	2 Lean Clinton
FL	818651577	920429462	2016-09-01 00:00:00	1188956	Walk	Canvassed	1 Strong Clinton
FL	818651738	921198324	2016-09-01 00:00:00	1171367	Walk	Canvassed	3 Undecided
FL	818651740	923410633	2016-09-01 00:00:00	1190540	Walk	Canvassed	3 Undecided
FL	818651604	924240789	2016-09-01 00:00:00	1194011	Walk	Canvassed	1 Strong Clinton
FL	818651611	924320245	2016-09-01 00:00:00	1201853	Walk	Canvassed	1 Strong Clinton
FL	818651618	926168877	2016-09-01 00:00:00	1192264	Walk	Canvassed	2 Lean Clinton
FL	818651645	927148185	2016-09-01 00:00:00	1188956	Walk	Canvassed	1 Strong Clinton
FL	818651679	928209995	2016-09-01 00:00:00	1201853	Walk	Canvassed	1 Strong Clinton
FL	818688099	921219597	2016-09-02 14:24:00	1192034	Phone	Canvassed	1 Strong Clinton
FL	818733873	927261427	2016-09-02 17:38:00	1192034	Phone	Canvassed	1 Strong Clinton
FL	818734801	901406077	2016-09-02 00:00:00	1188950	Walk	Canvassed	5 Strong Trump
FL	818734592	904139175	2016-09-02 00:00:00	1204630	Walk	Canvassed	2 Lean Clinton
FL	818734598	904257173	2016-09-02 00:00:00	1190995	Walk	Canvassed	1 Strong Clinton
FL	818734621	905077277	2016-09-02 00:00:00	1190995	Walk	Canvassed	1 Strong Clinton
FL	818734815	907212877	2016-09-02 00:00:00	1201862	Walk	Canvassed	3 Undecided
FL	818734820	907822278	2016-09-02 00:00:00	1204977	Walk	Canvassed	3 Undecided
FL	818734640	907941641	2016-09-02 00:00:00	128473017	Walk	Canvassed	1 Strong Clinton
FL	818734647	908155757	2016-09-02 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818734676	918261242	2016-09-02 00:00:00	1203479	Walk	Canvassed	2 Lean Clinton
FL	818734835	918602962	2016-09-02 00:00:00	1190997	Walk	Canvassed	3 Undecided
FL	818734843	920845211	2016-09-02 00:00:00	1201862	Walk	Canvassed	3 Undecided
FL	818734713	923447273	2016-09-02 00:00:00	128473017	Walk	Canvassed	1 Strong Clinton
FL	818734731	924647363	2016-09-02 00:00:00	1203479	Walk	Canvassed	2 Lean Clinton
FL	818734759	927258392	2016-09-02 00:00:00	1190542	Walk	Canvassed	1 Strong Clinton
FL	818734762	927398764	2016-09-02 00:00:00	128470347	Walk	Canvassed	1 Strong Clinton
FL	818734777	927940418	2016-09-02 00:00:00	1202523	Walk	Canvassed	1 Strong Clinton
FL	818734879	928174221	2016-09-02 00:00:00	1175805	Walk	Canvassed	3 Undecided
FL	818734792	928471520	2016-09-02 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818737531	901670424	2016-09-02 00:00:00	128468340	Walk	Canvassed	3 Undecided
FL	818737300	904981380	2016-09-02 00:00:00	1191002	Walk	Canvassed	1 Strong Clinton
FL	818734351	906989074	2016-09-02 00:00:00	1201865	Walk	Canvassed	2 Lean Clinton
FL	818737313	907348796	2016-09-02 00:00:00	128429109	Walk	Canvassed	1 Strong Clinton
FL	818737323	908036820	2016-09-02 00:00:00	128468340	Walk	Canvassed	1 Strong Clinton
FL	818737496	911417220	2016-09-02 00:00:00	128429129	Walk	Canvassed	1 Strong Clinton
FL	818737334	912048911	2016-09-02 00:00:00	128447517	Walk	Canvassed	1 Strong Clinton
FL	818737563	920170554	2016-09-02 00:00:00	1202525	Walk	Canvassed	3 Undecided
FL	818737384	922045544	2016-09-02 00:00:00	128447517	Walk	Canvassed	1 Strong Clinton
FL	818737569	922857478	2016-09-02 00:00:00	128468145	Walk	Canvassed	1 Strong Clinton
FL	818737435	926722374	2016-09-02 00:00:00	1201856	Walk	Canvassed	1 Strong Clinton
FL	818737441	926803705	2016-09-02 00:00:00	1191005	Walk	Canvassed	1 Strong Clinton
FL	818737463	927581136	2016-09-02 00:00:00	1191002	Walk	Canvassed	1 Strong Clinton
FL	818737473	927911805	2016-09-02 00:00:00	1171393	Walk	Canvassed	1 Strong Clinton
FL	818737593	928463495	2016-09-02 00:00:00	1202525	Walk	Canvassed	3 Undecided
FL	818739934	905698304	2016-09-02 00:00:00	1171374	Walk	Canvassed	1 Strong Clinton
FL	818739951	905411161	2016-09-02 00:00:00	1171374	Walk	Canvassed	1 Strong Clinton
FL	818740041	905694996	2016-09-02 00:00:00	128440294	Walk	Canvassed	1 Strong Clinton
FL	818740074	905471161	2016-09-02 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818757320	905424805	2016-09-03 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818758796	900440654	2016-09-03 00:00:00	128447503	Walk	Canvassed	5 Strong Trump
FL	818758370	900843257	2016-09-03 00:00:00	128485418	Walk	Canvassed	1 Strong Clinton
FL	818758383	901208592	2016-09-03 00:00:00	1188951	Walk	Canvassed	1 Strong Clinton
FL	818758390	901343810	2016-09-03 00:00:00	1204957	Walk	Canvassed	1 Strong Clinton
FL	818758403	904175772	2016-09-03 00:00:00	1188951	Walk	Canvassed	1 Strong Clinton
FL	818758415	904767872	2016-09-03 00:00:00	1191005	Walk	Canvassed	1 Strong Clinton
FL	818758420	904967528	2016-09-03 00:00:00	1188951	Walk	Canvassed	1 Strong Clinton
FL	818757216	905455101	2016-09-03 00:00:00	1192267	Walk	Canvassed	3 Undecided
FL	818758457	905589097	2016-09-03 00:00:00	1192249	Walk	Canvassed	1 Strong Clinton
FL	818758475	907173346	2016-09-03 00:00:00	128429129	Walk	Canvassed	1 Strong Clinton
FL	818758488	908021407	2016-09-03 00:00:00	128468340	Walk	Canvassed	1 Strong Clinton
FL	818758496	908708718	2016-09-03 00:00:00	128447339	Walk	Canvassed	1 Strong Clinton
FL	818758503	908836255	2016-09-03 00:00:00	128447339	Walk	Canvassed	1 Strong Clinton
FL	818651759	928194426	2016-09-01 00:00:00	1190536	Walk	Canvassed	3 Undecided
FL	818701979	907108359	2016-09-02 15:22:00	890176	Phone	Canvassed	2 Lean Clinton
FL	818734264	907442176	2016-09-02 19:57:00	1192033	Phone	Canvassed	4 Lean Trump
FL	818734279	928114451	2016-09-02 20:00:00	1214587	Phone	Canvassed	2 Lean Clinton
FL	818734595	904173473	2016-09-02 00:00:00	1190995	Walk	Canvassed	1 Strong Clinton
FL	818734597	904254900	2016-09-02 00:00:00	1202526	Walk	Canvassed	1 Strong Clinton
FL	818734812	905161160	2016-09-02 00:00:00	1175805	Walk	Canvassed	1 Strong Clinton
FL	818734642	908010654	2016-09-02 00:00:00	128473017	Walk	Canvassed	1 Strong Clinton
FL	818734646	908146050	2016-09-02 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818734650	908226114	2016-09-02 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818734654	909325915	2016-09-02 00:00:00	128470347	Walk	Canvassed	1 Strong Clinton
FL	818734655	911423943	2016-09-02 00:00:00	1190997	Walk	Canvassed	1 Strong Clinton
FL	818734827	915998723	2016-09-02 00:00:00	1175805	Walk	Canvassed	5 Strong Trump
FL	818734831	918257167	2016-09-02 00:00:00	128459014	Walk	Canvassed	3 Undecided
FL	818734690	920271353	2016-09-02 00:00:00	1204982	Walk	Canvassed	1 Strong Clinton
FL	818734700	920767580	2016-09-02 00:00:00	1202526	Walk	Canvassed	1 Strong Clinton
FL	818734702	921080410	2016-09-02 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818734710	923133248	2016-09-02 00:00:00	128450796	Walk	Canvassed	1 Strong Clinton
FL	818734748	926779044	2016-09-02 00:00:00	128473017	Walk	Canvassed	1 Strong Clinton
FL	818734877	927925211	2016-09-02 00:00:00	128473017	Walk	Canvassed	3 Undecided
FL	818651663	927660342	2016-09-01 00:00:00	1196575	Walk	Canvassed	2 Lean Clinton
FL	818737527	901257994	2016-09-02 00:00:00	1204957	Walk	Canvassed	3 Undecided
FL	818737266	904298798	2016-09-02 00:00:00	1191005	Walk	Canvassed	1 Strong Clinton
FL	818737273	904592833	2016-09-02 00:00:00	1179950	Walk	Canvassed	1 Strong Clinton
FL	818737277	904667251	2016-09-02 00:00:00	128447517	Walk	Canvassed	1 Strong Clinton
FL	818737290	904857556	2016-09-02 00:00:00	1191006	Walk	Canvassed	1 Strong Clinton
FL	818737326	908219956	2016-09-02 00:00:00	128468340	Walk	Canvassed	2 Lean Clinton
FL	818737328	911338740	2016-09-02 00:00:00	1188954	Walk	Canvassed	1 Strong Clinton
FL	818737331	911594888	2016-09-02 00:00:00	1175829	Walk	Canvassed	1 Strong Clinton
FL	818737339	913873768	2016-09-02 00:00:00	1191006	Walk	Canvassed	1 Strong Clinton
FL	818737359	918539288	2016-09-02 00:00:00	1202525	Walk	Canvassed	1 Strong Clinton
FL	818737566	922035505	2016-09-02 00:00:00	1201853	Walk	Canvassed	1 Strong Clinton
FL	818737431	926513515	2016-09-02 00:00:00	128447517	Walk	Canvassed	1 Strong Clinton
FL	818737574	926689590	2016-09-02 00:00:00	128468280	Walk	Canvassed	3 Undecided
FL	818737578	926883951	2016-09-02 00:00:00	128468145	Walk	Canvassed	3 Undecided
FL	818737472	927883533	2016-09-02 00:00:00	128447517	Walk	Canvassed	1 Strong Clinton
FL	818737479	928127008	2016-09-02 00:00:00	1201856	Walk	Canvassed	1 Strong Clinton
FL	818737486	928268736	2016-09-02 00:00:00	128447517	Walk	Canvassed	1 Strong Clinton
FL	818737492	928458498	2016-09-02 00:00:00	1191005	Walk	Canvassed	2 Lean Clinton
FL	818740053	923765052	2016-09-02 00:00:00	128440294	Walk	Canvassed	1 Strong Clinton
FL	818740076	924163466	2016-09-02 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818740086	905486339	2016-09-02 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818740092	905663268	2016-09-02 00:00:00	1192246	Walk	Canvassed	1 Strong Clinton
FL	818740113	905388911	2016-09-02 00:00:00	128440294	Walk	Canvassed	1 Strong Clinton
FL	818740168	905365653	2016-09-03 00:00:00	128450358	Walk	Canvassed	1 Strong Clinton
FL	818740211	905481040	2016-09-03 00:00:00	128450358	Walk	Canvassed	1 Strong Clinton
FL	818740243	905481777	2016-09-03 00:00:00	128450358	Walk	Canvassed	1 Strong Clinton
FL	818740270	918530290	2016-09-03 00:00:00	128450358	Walk	Canvassed	3 Undecided
FL	818740273	922908683	2016-09-03 00:00:00	128450358	Walk	Canvassed	1 Strong Clinton
FL	818743073	920389253	2016-09-03 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818743105	905454086	2016-09-03 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818743112	905615056	2016-09-03 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818757099	905687125	2016-09-03 16:48:00	1194011	Phone	Canvassed	1 Strong Clinton
FL	818758004	926500150	2016-09-03 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818758008	905672802	2016-09-03 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818758171	905703747	2016-09-03 00:00:00		Walk	Canvassed	1 Strong Clinton
FL	818758284	928430805	2016-09-03 00:00:00	1214046	Walk	Canvassed	3 Undecided
FL	818644748	918821776	2016-09-01 12:24:00	1179950	Phone	Canvassed	3 Undecided
FL	818645202	904158561	2016-09-01 13:22:00	1179950	Phone	Canvassed	1 Strong Clinton
FL	818645248	903161768	2016-09-01 13:26:00	1192034	Phone	Canvassed	1 Strong Clinton
FL	818645585	907102095	2016-09-01 14:05:00	1192033	Phone	Canvassed	1 Strong Clinton
FL	818645719	912058214	2016-09-01 14:22:00	1192033	Phone	Canvassed	1 Strong Clinton
FL	818646140	925588359	2016-09-01 15:12:00	1179950	Phone	Canvassed	1 Strong Clinton
FL	818646466	907050671	2016-09-01 15:54:00	1179958	Phone	Canvassed	3 Undecided
